lane_id,origin_location_id,mandi_id,origin_state,origin_district,market_option,market_name,road_distance_km,freight_inr_per_quintal,handling_inr_per_quintal,loading_inr_per_quintal,expected_transit_days,mode,use_case,effective_date,data_status
FML-EE8A27F403,LOC-25B291B8AA,MND-61A204917E,Telangana,Kumuram Bheem Asifabad,A,Kumuram Bheem Asifabad — Primary Local Mandi,7,25.7,13,5,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-42C6DF346C,LOC-25B291B8AA,MND-65770F1CF1,Telangana,Kumuram Bheem Asifabad,B,Kumuram Bheem Asifabad — Secondary Market Yard,73,87.3,6,7,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-B2C2A15F05,LOC-25B291B8AA,MND-4F36AFBBFB,Telangana,Kumuram Bheem Asifabad,C,Kumuram Bheem Asifabad — Regional Wholesale Market,77,100.7,8,11,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-5437DF4B7B,LOC-E8BC2748B0,MND-6F340E9B6F,Telangana,Mahabubabad,A,Mahabubabad — Primary Local Mandi,51,62.1,8,8,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-3ABC43D0D4,LOC-E8BC2748B0,MND-33025AF92D,Telangana,Mahabubabad,B,Mahabubabad — Secondary Market Yard,29,52.9,12,7,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-45B0FB5CD0,LOC-E8BC2748B0,MND-4658B17ECC,Telangana,Mahabubabad,C,Mahabubabad — Regional Wholesale Market,34,46.4,9,8,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-A0C172EE7E,LOC-0F52BF9028,MND-9EA5BB3085,Telangana,Mahabubnagar,A,Mahabubnagar — Primary Local Mandi,15,30.5,12,6,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-5AC6FB7908,LOC-0F52BF9028,MND-2524227266,Telangana,Mahabubnagar,B,Mahabubnagar — Secondary Market Yard,64,85.4,13,5,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-C452782C39,LOC-0F52BF9028,MND-585F30FADA,Telangana,Mahabubnagar,C,Mahabubnagar — Regional Wholesale Market,11,18.1,6,11,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-F3B0383CCA,LOC-4EFAA33DDE,MND-59283FA4B6,Telangana,Mancherial,A,Mancherial — Primary Local Mandi,13,24.3,11,4,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-C37BEA4720,LOC-4EFAA33DDE,MND-FCD7D11C76,Telangana,Mancherial,B,Mancherial — Secondary Market Yard,69,82.9,14,4,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-8E7051C002,LOC-4EFAA33DDE,MND-B482BAF31E,Telangana,Mancherial,C,Mancherial — Regional Wholesale Market,49,65.9,7,11,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-0AA3519642,LOC-4768E7A747,MND-DDAE2FBF5E,Telangana,Medak,A,Medak — Primary Local Mandi,31,44.1,14,6,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-B5229E578F,LOC-4768E7A747,MND-2688C52691,Telangana,Medak,B,Medak — Secondary Market Yard,51,76.1,5,8,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-D83812D832,LOC-4768E7A747,MND-A7B76633F4,Telangana,Medak,C,Medak — Regional Wholesale Market,75,102.5,10,11,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-0D5F5A9352,LOC-714F171F09,MND-4C91BAC065,Telangana,Medchal Malkajgiri,A,Medchal Malkajgiri — Primary Local Mandi,57,81.7,8,7,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-B86C38782E,LOC-714F171F09,MND-86E22566CC,Telangana,Medchal Malkajgiri,B,Medchal Malkajgiri — Secondary Market Yard,57,73.7,7,11,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-C7EE5A1C2E,LOC-714F171F09,MND-BB7B29FC3A,Telangana,Medchal Malkajgiri,C,Medchal Malkajgiri — Regional Wholesale Market,51,66.1,7,5,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-3B1F8D952D,LOC-D869DE7DE4,MND-BA8CFFE9F5,Telangana,Mulugu,A,Mulugu — Primary Local Mandi,41,57.1,9,4,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-F0C147048C,LOC-D869DE7DE4,MND-24BAE67711,Telangana,Mulugu,B,Mulugu — Secondary Market Yard,13,22.3,12,4,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-30AFE8362E,LOC-D869DE7DE4,MND-251F73B80C,Telangana,Mulugu,C,Mulugu — Regional Wholesale Market,46,72.6,8,7,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-31E16B68AA,LOC-9DC6777BEE,MND-D48F95B292,Telangana,Nagarkurnool,A,Nagarkurnool — Primary Local Mandi,70,97.0,5,7,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-341A1A3D4D,LOC-9DC6777BEE,MND-87505DCC7D,Telangana,Nagarkurnool,B,Nagarkurnool — Secondary Market Yard,19,33.9,6,4,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-AB0A440AA9,LOC-9DC6777BEE,MND-37258488DF,Telangana,Nagarkurnool,C,Nagarkurnool — Regional Wholesale Market,34,53.4,14,9,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-BF040E0128,LOC-8B74C9C572,MND-81549C3AAB,Telangana,Nalgonda,A,Nalgonda — Primary Local Mandi,53,67.3,6,10,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-3489B2C809,LOC-8B74C9C572,MND-8D1D646D9D,Telangana,Nalgonda,B,Nalgonda — Secondary Market Yard,48,58.8,12,7,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-B14C226EC2,LOC-8B74C9C572,MND-60826AAF5D,Telangana,Nalgonda,C,Nalgonda — Regional Wholesale Market,11,33.1,6,8,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-D81177AE57,LOC-A25029B53B,MND-041D64EE94,Telangana,Narayanpet,A,Narayanpet — Primary Local Mandi,68,93.8,7,4,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-F1EF4A051C,LOC-A25029B53B,MND-E187BAD813,Telangana,Narayanpet,B,Narayanpet — Secondary Market Yard,68,86.8,14,4,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-A64C6D53AC,LOC-A25029B53B,MND-A063F23F38,Telangana,Narayanpet,C,Narayanpet — Regional Wholesale Market,21,38.1,5,7,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-2CA9C0F68E,LOC-F1FAAE5128,MND-B7CE3AFDE6,Telangana,Nirmal,A,Nirmal — Primary Local Mandi,61,82.1,12,6,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-2038BC2562,LOC-F1FAAE5128,MND-C138D7597C,Telangana,Nirmal,B,Nirmal — Secondary Market Yard,6,25.6,5,4,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-571E3D2032,LOC-F1FAAE5128,MND-A1F1F8092D,Telangana,Nirmal,C,Nirmal — Regional Wholesale Market,21,34.1,11,9,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-66A7192A10,LOC-1D78E767D2,MND-A340E58F4A,Telangana,Nizamabad,A,Nizamabad — Primary Local Mandi,43,59.3,5,8,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-DA84D9F684,LOC-1D78E767D2,MND-270C1C86B7,Telangana,Nizamabad,B,Nizamabad — Secondary Market Yard,6,22.6,11,5,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-F419F814EF,LOC-1D78E767D2,MND-03F610F020,Telangana,Nizamabad,C,Nizamabad — Regional Wholesale Market,12,32.2,11,5,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-3F6D840B90,LOC-2335161FB7,MND-D12B91A520,Telangana,Peddapalli,A,Peddapalli — Primary Local Mandi,56,77.6,8,9,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-0DCD2EA7BE,LOC-2335161FB7,MND-F5FD21AE17,Telangana,Peddapalli,B,Peddapalli — Secondary Market Yard,32,41.2,5,11,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-21C0B41093,LOC-2335161FB7,MND-DD412AA295,Telangana,Peddapalli,C,Peddapalli — Regional Wholesale Market,48,60.8,7,6,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-8B397B5E87,LOC-5ECF20FB60,MND-5FD7D9072F,Telangana,Rajanna Sircilla,A,Rajanna Sircilla — Primary Local Mandi,23,37.3,12,11,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-2ABE6C6D8E,LOC-5ECF20FB60,MND-9880A4A960,Telangana,Rajanna Sircilla,B,Rajanna Sircilla — Secondary Market Yard,33,45.3,13,6,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-44EC124D22,LOC-5ECF20FB60,MND-1F7DE2BFCC,Telangana,Rajanna Sircilla,C,Rajanna Sircilla — Regional Wholesale Market,28,48.8,12,5,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-20234CF505,LOC-1590961D63,MND-8497662AB2,Telangana,Rangareddy,A,Rangareddy — Primary Local Mandi,28,45.8,10,9,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-DE3E84BB5E,LOC-1590961D63,MND-248707FF15,Telangana,Rangareddy,B,Rangareddy — Secondary Market Yard,58,81.8,5,10,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-EAFC1C9234,LOC-1590961D63,MND-F90E643080,Telangana,Rangareddy,C,Rangareddy — Regional Wholesale Market,26,47.6,14,10,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-67E7E79E4B,LOC-D4F764FC4E,MND-E9CC341F3A,Telangana,Sangareddy,A,Sangareddy — Primary Local Mandi,16,37.6,10,6,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-C8BA38A675,LOC-D4F764FC4E,MND-E44978120B,Telangana,Sangareddy,B,Sangareddy — Secondary Market Yard,5,25.5,6,10,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-6D89AACEE2,LOC-D4F764FC4E,MND-92CC1CEB08,Telangana,Sangareddy,C,Sangareddy — Regional Wholesale Market,9,18.9,8,4,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-BFB7141EDA,LOC-C2172A405A,MND-A4C5BF808E,Telangana,Siddipet,A,Siddipet — Primary Local Mandi,68,80.8,12,11,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-34D26BA317,LOC-C2172A405A,MND-75859FF14A,Telangana,Siddipet,B,Siddipet — Secondary Market Yard,13,26.3,11,11,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-2DC4EBDBFA,LOC-C2172A405A,MND-09FA3BA6D4,Telangana,Siddipet,C,Siddipet — Regional Wholesale Market,40,61.0,7,9,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-5A23A115C1,LOC-8ADB0BD112,MND-6FB189AC3F,Telangana,Suryapet,A,Suryapet — Primary Local Mandi,6,18.6,7,7,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-82E4D74613,LOC-8ADB0BD112,MND-7BBD89EDD5,Telangana,Suryapet,B,Suryapet — Secondary Market Yard,74,102.4,7,10,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-3A5ED73414,LOC-8ADB0BD112,MND-AA4B7512AB,Telangana,Suryapet,C,Suryapet — Regional Wholesale Market,33,51.3,12,10,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-A6ECA850F9,LOC-EE643B7729,MND-03739F513F,Telangana,Vikarabad,A,Vikarabad — Primary Local Mandi,77,93.7,7,9,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-D9225A8497,LOC-EE643B7729,MND-CCBD99F808,Telangana,Vikarabad,B,Vikarabad — Secondary Market Yard,70,83.0,6,7,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-77397C0384,LOC-EE643B7729,MND-CC7BEE95D4,Telangana,Vikarabad,C,Vikarabad — Regional Wholesale Market,53,74.3,9,11,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-E78BD62579,LOC-C6900559E7,MND-FB4C829C33,Telangana,Wanaparthy,A,Wanaparthy — Primary Local Mandi,57,71.7,8,6,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-75205DA94C,LOC-C6900559E7,MND-90F343AAD3,Telangana,Wanaparthy,B,Wanaparthy — Secondary Market Yard,52,73.2,8,10,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-3D8A0A73D9,LOC-C6900559E7,MND-2297C6DF36,Telangana,Wanaparthy,C,Wanaparthy — Regional Wholesale Market,76,91.6,6,8,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-998DED4180,LOC-23F939AC1A,MND-8614012009,Telangana,Warangal,A,Warangal — Primary Local Mandi,10,23.0,13,4,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-83B21FD83E,LOC-23F939AC1A,MND-FB00622163,Telangana,Warangal,B,Warangal — Secondary Market Yard,68,93.8,12,8,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-49E85A11E5,LOC-23F939AC1A,MND-BA72D93E6C,Telangana,Warangal,C,Warangal — Regional Wholesale Market,40,55.0,14,10,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-5DA65DC453,LOC-E8DB0933C1,MND-EAFDB5627C,Telangana,Yadadri Bhuvanagiri,A,Yadadri Bhuvanagiri — Primary Local Mandi,70,95.0,9,9,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-E057A96B1E,LOC-E8DB0933C1,MND-9FE93ED12C,Telangana,Yadadri Bhuvanagiri,B,Yadadri Bhuvanagiri — Secondary Market Yard,25,46.5,7,11,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-50B6053683,LOC-E8DB0933C1,MND-380559F4B9,Telangana,Yadadri Bhuvanagiri,C,Yadadri Bhuvanagiri — Regional Wholesale Market,75,88.5,11,4,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-F5BAC8491B,LOC-B1C3B6C4F8,MND-57FA2768D8,Tripura,Dhalai,A,Dhalai — Primary Local Mandi,69,90.9,9,8,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-B6C66ACA17,LOC-B1C3B6C4F8,MND-60C854D6F7,Tripura,Dhalai,B,Dhalai — Secondary Market Yard,49,62.9,14,5,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-3FA5B2BBB0,LOC-B1C3B6C4F8,MND-B607C3CF28,Tripura,Dhalai,C,Dhalai — Regional Wholesale Market,52,77.2,7,10,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-6AE5169F4A,LOC-C0E60DCA1E,MND-86B5309A64,Tripura,Gomati,A,Gomati — Primary Local Mandi,34,53.4,5,5,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-4213228B2F,LOC-C0E60DCA1E,MND-0E1108F4B1,Tripura,Gomati,B,Gomati — Secondary Market Yard,31,48.1,7,9,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-CAE549717A,LOC-C0E60DCA1E,MND-5295D5281F,Tripura,Gomati,C,Gomati — Regional Wholesale Market,56,82.6,10,8,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-BE163A7FC1,LOC-8013E3F297,MND-EBD526C7A4,Tripura,Khowai,A,Khowai — Primary Local Mandi,25,39.5,8,11,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-816A007B80,LOC-8013E3F297,MND-8C887A6D36,Tripura,Khowai,B,Khowai — Secondary Market Yard,69,95.9,9,10,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-0FFEB5057D,LOC-8013E3F297,MND-8BEBAE0EC4,Tripura,Khowai,C,Khowai — Regional Wholesale Market,74,97.4,11,8,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-81140AE072,LOC-322032EF55,MND-6BE19801B6,Tripura,North Tripura,A,North Tripura — Primary Local Mandi,28,37.8,7,4,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-84CAAC1076,LOC-322032EF55,MND-DFE420B3C6,Tripura,North Tripura,B,North Tripura — Secondary Market Yard,10,23.0,12,7,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-DA417088D5,LOC-322032EF55,MND-3F63A1F360,Tripura,North Tripura,C,North Tripura — Regional Wholesale Market,33,52.3,5,7,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-C67F70B8CE,LOC-AD54C5E804,MND-4AA8140CCA,Tripura,Sepahijala,A,Sepahijala — Primary Local Mandi,22,38.2,14,11,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-D0D6E13D3C,LOC-AD54C5E804,MND-B0E7DBA794,Tripura,Sepahijala,B,Sepahijala — Secondary Market Yard,9,28.9,7,5,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-75F4FBE3F1,LOC-AD54C5E804,MND-52F33F810C,Tripura,Sepahijala,C,Sepahijala — Regional Wholesale Market,80,95.0,9,11,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-3CE16CC2F7,LOC-B0D056DE4D,MND-89D2035F17,Tripura,South Tripura,A,South Tripura — Primary Local Mandi,48,66.8,8,11,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-22AA810224,LOC-B0D056DE4D,MND-0DDF38284A,Tripura,South Tripura,B,South Tripura — Secondary Market Yard,13,35.3,9,11,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-BA6CD4EB5D,LOC-B0D056DE4D,MND-420262DAFA,Tripura,South Tripura,C,South Tripura — Regional Wholesale Market,42,57.2,6,10,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-7D1579E285,LOC-4732FF4FD0,MND-62F0A9A740,Tripura,Unakoti,A,Unakoti — Primary Local Mandi,36,61.6,10,9,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-B3C102CB29,LOC-4732FF4FD0,MND-9BAC29807B,Tripura,Unakoti,B,Unakoti — Secondary Market Yard,64,77.4,10,9,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-7852D8877D,LOC-4732FF4FD0,MND-B7840444C8,Tripura,Unakoti,C,Unakoti — Regional Wholesale Market,47,65.7,9,4,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-ACE7B19FB5,LOC-A570E13395,MND-6A739A0868,Tripura,West Tripura,A,West Tripura — Primary Local Mandi,61,77.1,13,4,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-A1C6C830AC,LOC-A570E13395,MND-8CF204C02D,Tripura,West Tripura,B,West Tripura — Secondary Market Yard,60,82.0,11,11,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-BC4F6C8631,LOC-A570E13395,MND-8A1CCE14C5,Tripura,West Tripura,C,West Tripura — Regional Wholesale Market,18,27.8,10,4,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-1BD93CA565,LOC-D90BDEEDDA,MND-3681341C54,Uttar Pradesh,Agra,A,Agra — Primary Local Mandi,52,72.2,10,8,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-7CA7F28500,LOC-D90BDEEDDA,MND-10D31013F9,Uttar Pradesh,Agra,B,Agra — Secondary Market Yard,46,63.6,13,9,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-DD748EB9DD,LOC-D90BDEEDDA,MND-14AAD86936,Uttar Pradesh,Agra,C,Agra — Regional Wholesale Market,51,71.1,5,6,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-EA20FBC872,LOC-CE48232434,MND-EB7B549D3B,Uttar Pradesh,Aligarh,A,Aligarh — Primary Local Mandi,60,85.0,7,7,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-7F2B5F9C8F,LOC-CE48232434,MND-1323B3078E,Uttar Pradesh,Aligarh,B,Aligarh — Secondary Market Yard,37,52.7,7,8,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-3AB193158A,LOC-CE48232434,MND-BA2E104AA2,Uttar Pradesh,Aligarh,C,Aligarh — Regional Wholesale Market,12,34.2,11,7,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-F7D2AA4C3B,LOC-BCD98C9FD9,MND-A1CC618295,Uttar Pradesh,Ambedkar Nagar,A,Ambedkar Nagar — Primary Local Mandi,70,85.0,14,8,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-71B76E6475,LOC-BCD98C9FD9,MND-B67D81570D,Uttar Pradesh,Ambedkar Nagar,B,Ambedkar Nagar — Secondary Market Yard,77,90.7,7,8,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-98C13637AF,LOC-BCD98C9FD9,MND-13DA78D9CD,Uttar Pradesh,Ambedkar Nagar,C,Ambedkar Nagar — Regional Wholesale Market,39,57.9,12,11,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-BCBD62D821,LOC-41A2C4BF5C,MND-22A0F92D15,Uttar Pradesh,Amethi,A,Amethi — Primary Local Mandi,64,85.4,5,6,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-1EF243537E,LOC-41A2C4BF5C,MND-0CF46146E8,Uttar Pradesh,Amethi,B,Amethi — Secondary Market Yard,80,106.0,13,11,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-1A65DD3AA1,LOC-41A2C4BF5C,MND-6393877221,Uttar Pradesh,Amethi,C,Amethi — Regional Wholesale Market,38,61.8,13,5,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-DD2595C072,LOC-C806F252AA,MND-D2B11D3755,Uttar Pradesh,Amroha,A,Amroha — Primary Local Mandi,49,60.9,10,6,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-36BDA747AC,LOC-C806F252AA,MND-053BE29D18,Uttar Pradesh,Amroha,B,Amroha — Secondary Market Yard,72,100.2,9,10,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-F2E5706A9F,LOC-C806F252AA,MND-403036C6F4,Uttar Pradesh,Amroha,C,Amroha — Regional Wholesale Market,64,79.4,14,11,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-0BC3E6496F,LOC-36A059082E,MND-50E7114F35,Uttar Pradesh,Auraiya,A,Auraiya — Primary Local Mandi,18,38.8,8,11,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-9D1A2A0989,LOC-36A059082E,MND-6ADF9FD3F3,Uttar Pradesh,Auraiya,B,Auraiya — Secondary Market Yard,47,69.7,12,11,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-1E0BF6FB44,LOC-36A059082E,MND-02F3789E48,Uttar Pradesh,Auraiya,C,Auraiya — Regional Wholesale Market,55,77.5,10,8,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-5ABB5BD78F,LOC-7F3BDD3161,MND-1DAC2633CD,Uttar Pradesh,Ayodhya,A,Ayodhya — Primary Local Mandi,69,83.9,14,7,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-B3552F8849,LOC-7F3BDD3161,MND-6BB2BA984F,Uttar Pradesh,Ayodhya,B,Ayodhya — Secondary Market Yard,53,66.3,14,11,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-CCBB565948,LOC-7F3BDD3161,MND-93645134A9,Uttar Pradesh,Ayodhya,C,Ayodhya — Regional Wholesale Market,42,58.2,8,10,1,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-620676FEBA,LOC-5D1FA78E9D,MND-ADD3EECC6D,Uttar Pradesh,Azamgarh,A,Azamgarh — Primary Local Mandi,59,73.9,9,9,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
FML-30F5354AEE,LOC-5D1FA78E9D,MND-F9399901B4,Uttar Pradesh,Azamgarh,B,Azamgarh — Secondary Market Yard,58,82.8,9,5,2,TRUCK,FARMER_LOCAL_MANDI,2026-09-20,SYNTHETIC_DEMO
