lane_id,origin_location_id,origin_state,origin_district,destination_state,destination_city,destination_district,road_distance_km,freight_inr_per_quintal,fixed_lane_charge_inr,loading_inr_per_quintal,handling_inr_per_quintal,insurance_inr_per_quintal,expected_transit_days,mode,lane_type,use_case,effective_date,data_status
BLN-F015AD6A19,LOC-D2B2DAEDC6,Uttar Pradesh,Kanpur Nagar,Odisha,Bhubaneswar,Khordha,646,404.92,898,11,18,0.3,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-A613342602,LOC-D2B2DAEDC6,Uttar Pradesh,Kanpur Nagar,Puducherry,Puducherry,Puducherry,732,435.64,1211,7,19,0.45,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-87C1681939,LOC-D2B2DAEDC6,Uttar Pradesh,Kanpur Nagar,Punjab,Ludhiana,Ludhiana,558,360.16,624,12,20,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-CB9F1924B6,LOC-D2B2DAEDC6,Uttar Pradesh,Kanpur Nagar,Rajasthan,Jaipur,Jaipur,644,390.88,937,8,8,0.35,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-6DE8E68017,LOC-D2B2DAEDC6,Uttar Pradesh,Kanpur Nagar,Sikkim,Gangtok,Gangtok,470,315.4,1250,13,9,0.5,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-526560AE85,LOC-D2B2DAEDC6,Uttar Pradesh,Kanpur Nagar,Tamil Nadu,Chennai,Chennai,556,346.12,663,9,10,0.25,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-2E4CFEDA03,LOC-D2B2DAEDC6,Uttar Pradesh,Kanpur Nagar,Telangana,Hyderabad,Hyderabad,382,270.64,976,14,11,0.4,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-5F05C5F669,LOC-D2B2DAEDC6,Uttar Pradesh,Kanpur Nagar,Tripura,Agartala,West Tripura,468,301.36,1289,10,12,0.55,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-5E1BC0E155,LOC-D2B2DAEDC6,Uttar Pradesh,Kanpur Nagar,Uttar Pradesh,Lucknow,Lucknow,38,92.76,702,6,13,0.3,1,TRUCK,INTRA_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-FE342E5C1C,LOC-D2B2DAEDC6,Uttar Pradesh,Kanpur Nagar,Uttarakhand,Dehradun,Dehradun,490,313.8,1015,11,14,0.45,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-F4C2826DB5,LOC-D2B2DAEDC6,Uttar Pradesh,Kanpur Nagar,West Bengal,Kolkata,Kolkata,426,295.52,428,7,15,0.2,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-89605E9B16,LOC-97C125E657,Uttar Pradesh,Kasganj,Andaman and Nicobar Islands,Port Blair,South Andamans,2149,1189.48,1192,13,9,0.2,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-D77886EC2B,LOC-97C125E657,Uttar Pradesh,Kasganj,Andhra Pradesh,Vijayawada,NTR,1975,1085.0,605,9,10,0.35,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-5D863A89B2,LOC-97C125E657,Uttar Pradesh,Kasganj,Arunachal Pradesh,Itanagar,Papum Pare,2061,1144.72,918,14,11,0.5,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-88C69FDEBE,LOC-97C125E657,Uttar Pradesh,Kasganj,Assam,Guwahati,Kamrup Metro,1887,1040.24,1231,10,12,0.25,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-86A18A9603,LOC-97C125E657,Uttar Pradesh,Kasganj,Bihar,Patna,Patna,1973,1099.96,644,6,13,0.4,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-596B93390E,LOC-97C125E657,Uttar Pradesh,Kasganj,Chandigarh,Chandigarh,Chandigarh,1799,995.48,957,11,14,0.55,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-AAC040D7A9,LOC-97C125E657,Uttar Pradesh,Kasganj,Chhattisgarh,Raipur,Raipur,1885,1055.2,1270,7,15,0.3,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-34F1138830,LOC-97C125E657,Uttar Pradesh,Kasganj,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Dadra And Nagar Haveli,1711,950.72,683,12,16,0.45,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-10A17CA1C1,LOC-97C125E657,Uttar Pradesh,Kasganj,Delhi,Delhi,New Delhi,1797,1010.44,996,8,17,0.2,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-DF5B31E8FA,LOC-97C125E657,Uttar Pradesh,Kasganj,Goa,Panaji,North Goa,1623,905.96,409,13,18,0.35,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-AE72893C9E,LOC-97C125E657,Uttar Pradesh,Kasganj,Gujarat,Ahmedabad,Ahmedabad,1449,830.48,722,9,19,0.5,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-65797920AE,LOC-97C125E657,Uttar Pradesh,Kasganj,Haryana,Gurugram,Gurugram,1535,861.2,1035,14,20,0.25,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-83BA848460,LOC-97C125E657,Uttar Pradesh,Kasganj,Himachal Pradesh,Shimla,Shimla,1361,785.72,448,10,8,0.4,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-D921709634,LOC-97C125E657,Uttar Pradesh,Kasganj,Jammu and Kashmir,Jammu,Jammu,1447,816.44,761,6,9,0.55,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-86BB51A2E7,LOC-97C125E657,Uttar Pradesh,Kasganj,Jharkhand,Ranchi,Ranchi,1273,740.96,1074,11,10,0.3,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-0D3F8E8633,LOC-97C125E657,Uttar Pradesh,Kasganj,Karnataka,Bengaluru,Bengaluru Urban,1359,771.68,487,7,11,0.45,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-3E969C1D81,LOC-97C125E657,Uttar Pradesh,Kasganj,Kerala,Kochi,Ernakulam,1185,667.2,800,12,12,0.2,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-18648B6C6B,LOC-97C125E657,Uttar Pradesh,Kasganj,Ladakh,Leh,Leh Ladakh,1271,726.92,1113,8,13,0.35,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-BBB9143F7E,LOC-97C125E657,Uttar Pradesh,Kasganj,Lakshadweep,Kavaratti,Lakshadweep District,1097,622.44,526,13,14,0.5,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-E6E270CA71,LOC-97C125E657,Uttar Pradesh,Kasganj,Madhya Pradesh,Indore,Indore,1183,682.16,839,9,15,0.25,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-A12D1BB829,LOC-97C125E657,Uttar Pradesh,Kasganj,Maharashtra,Mumbai,Mumbai,1009,577.68,1152,14,16,0.4,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-BCDD58F000,LOC-97C125E657,Uttar Pradesh,Kasganj,Manipur,Imphal,Imphal West,1095,637.4,565,10,17,0.55,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-D24DDF0406,LOC-97C125E657,Uttar Pradesh,Kasganj,Meghalaya,Shillong,East Khasi Hills,921,532.92,878,6,18,0.3,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-98A71CAAAB,LOC-97C125E657,Uttar Pradesh,Kasganj,Mizoram,Aizawl,Aizawl,747,457.44,1191,11,19,0.45,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-9A42832E67,LOC-97C125E657,Uttar Pradesh,Kasganj,Nagaland,Dimapur,Dimapur,833,488.16,604,7,20,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-1EE971736E,LOC-97C125E657,Uttar Pradesh,Kasganj,Odisha,Bhubaneswar,Khordha,659,412.68,917,12,8,0.35,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-C2A330627F,LOC-97C125E657,Uttar Pradesh,Kasganj,Puducherry,Puducherry,Puducherry,745,443.4,1230,8,9,0.5,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-5841761B28,LOC-97C125E657,Uttar Pradesh,Kasganj,Punjab,Ludhiana,Ludhiana,571,367.92,643,13,10,0.25,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-178C0566CD,LOC-97C125E657,Uttar Pradesh,Kasganj,Rajasthan,Jaipur,Jaipur,657,398.64,956,9,11,0.4,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-68B0776471,LOC-97C125E657,Uttar Pradesh,Kasganj,Sikkim,Gangtok,Gangtok,483,323.16,1269,14,12,0.55,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-4C6BE795BA,LOC-97C125E657,Uttar Pradesh,Kasganj,Tamil Nadu,Chennai,Chennai,569,353.88,682,10,13,0.3,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-BB4562454E,LOC-97C125E657,Uttar Pradesh,Kasganj,Telangana,Hyderabad,Hyderabad,395,278.4,995,6,14,0.45,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-1F4A77C056,LOC-97C125E657,Uttar Pradesh,Kasganj,Tripura,Agartala,West Tripura,481,309.12,408,11,15,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-F0BF0845CD,LOC-97C125E657,Uttar Pradesh,Kasganj,Uttar Pradesh,Lucknow,Lucknow,55,102.6,721,7,16,0.35,1,TRUCK,INTRA_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-EEAE394D60,LOC-97C125E657,Uttar Pradesh,Kasganj,Uttarakhand,Dehradun,Dehradun,243,186.36,1034,12,17,0.5,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-6EB1043806,LOC-97C125E657,Uttar Pradesh,Kasganj,West Bengal,Kolkata,Kolkata,439,303.28,447,8,18,0.25,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-67C142485A,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Andaman and Nicobar Islands,Port Blair,South Andamans,2162,1197.24,1211,14,12,0.25,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-A257838CB3,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Andhra Pradesh,Vijayawada,NTR,1988,1092.76,624,10,13,0.4,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-0E8BBECD33,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Arunachal Pradesh,Itanagar,Papum Pare,2074,1152.48,937,6,14,0.55,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-1EB57A1FA7,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Assam,Guwahati,Kamrup Metro,1900,1048.0,1250,11,15,0.3,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-2121A3008A,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Bihar,Patna,Patna,1986,1107.72,663,7,16,0.45,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-FCE323AA7C,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Chandigarh,Chandigarh,Chandigarh,1812,1003.24,976,12,17,0.2,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-6BC7133B6F,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Chhattisgarh,Raipur,Raipur,1898,1062.96,1289,8,18,0.35,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-932C0A4F2F,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Dadra And Nagar Haveli,1724,958.48,702,13,19,0.5,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-EB6D89D99A,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Delhi,Delhi,New Delhi,1810,1018.2,1015,9,20,0.25,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-EB9B5BDF4F,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Goa,Panaji,North Goa,1636,913.72,428,14,8,0.4,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-B0DC7A673B,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Gujarat,Ahmedabad,Ahmedabad,1462,838.24,741,10,9,0.55,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-E88F816E9C,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Haryana,Gurugram,Gurugram,1548,868.96,1054,6,10,0.3,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-1A5E467181,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Himachal Pradesh,Shimla,Shimla,1374,793.48,467,11,11,0.45,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-92529F41C3,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Jammu and Kashmir,Jammu,Jammu,1460,824.2,780,7,12,0.2,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-39EC60B0A6,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Jharkhand,Ranchi,Ranchi,1286,719.72,1093,12,13,0.35,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-EB20D43A29,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Karnataka,Bengaluru,Bengaluru Urban,1372,779.44,506,8,14,0.5,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-5315F0C6B6,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Kerala,Kochi,Ernakulam,1198,674.96,819,13,15,0.25,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-6FB5850A4E,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Ladakh,Leh,Leh Ladakh,1284,734.68,1132,9,16,0.4,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-16A4CDB05F,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Lakshadweep,Kavaratti,Lakshadweep District,1110,630.2,545,14,17,0.55,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-6AEF2849E3,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Madhya Pradesh,Indore,Indore,1196,689.92,858,10,18,0.3,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-917AFFA107,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Maharashtra,Mumbai,Mumbai,1022,585.44,1171,6,19,0.45,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-FEBA13BBC0,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Manipur,Imphal,Imphal West,848,509.96,584,11,20,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-96A064B20C,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Meghalaya,Shillong,East Khasi Hills,934,540.68,897,7,8,0.35,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-04D2215EDB,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Mizoram,Aizawl,Aizawl,760,465.2,1210,12,9,0.5,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-536C7EDBEE,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Nagaland,Dimapur,Dimapur,846,495.92,623,8,10,0.25,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-1303E312F1,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Odisha,Bhubaneswar,Khordha,672,420.44,936,13,11,0.4,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-A3DCD36DF7,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Puducherry,Puducherry,Puducherry,758,451.16,1249,9,12,0.55,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-D56C507A62,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Punjab,Ludhiana,Ludhiana,584,375.68,662,14,13,0.3,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-33FAAB0E43,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Rajasthan,Jaipur,Jaipur,670,406.4,975,10,14,0.45,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-3D1BE933B6,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Sikkim,Gangtok,Gangtok,496,330.92,1288,6,15,0.2,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-C5C52DF4B8,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Tamil Nadu,Chennai,Chennai,582,361.64,701,11,16,0.35,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-B7EA7B7333,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Telangana,Hyderabad,Hyderabad,408,286.16,1014,7,17,0.5,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-DA185E062B,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Tripura,Agartala,West Tripura,494,316.88,427,12,18,0.25,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-782C88C8E1,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Uttar Pradesh,Lucknow,Lucknow,72,112.44,740,8,19,0.4,1,TRUCK,INTRA_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-28E34F743A,LOC-518D7A6536,Uttar Pradesh,Kaushambi,Uttarakhand,Dehradun,Dehradun,256,194.12,1053,13,20,0.55,1,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-236DF62792,LOC-518D7A6536,Uttar Pradesh,Kaushambi,West Bengal,Kolkata,Kolkata,452,311.04,466,9,8,0.3,2,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-1F20E6BA26,LOC-16A9BDE164,Uttar Pradesh,Kheri,Andaman and Nicobar Islands,Port Blair,South Andamans,2175,1205.0,1230,6,15,0.3,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-37AD344094,LOC-16A9BDE164,Uttar Pradesh,Kheri,Andhra Pradesh,Vijayawada,NTR,2001,1100.52,643,11,16,0.45,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-DF55649059,LOC-16A9BDE164,Uttar Pradesh,Kheri,Arunachal Pradesh,Itanagar,Papum Pare,2087,1160.24,956,7,17,0.2,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-D553A4A2AE,LOC-16A9BDE164,Uttar Pradesh,Kheri,Assam,Guwahati,Kamrup Metro,1913,1055.76,1269,12,18,0.35,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-9EEDD69D03,LOC-16A9BDE164,Uttar Pradesh,Kheri,Bihar,Patna,Patna,1999,1115.48,682,8,19,0.5,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-BDA1049B7C,LOC-16A9BDE164,Uttar Pradesh,Kheri,Chandigarh,Chandigarh,Chandigarh,1825,1011.0,995,13,20,0.25,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-A570A7CFE0,LOC-16A9BDE164,Uttar Pradesh,Kheri,Chhattisgarh,Raipur,Raipur,1911,1070.72,408,9,8,0.4,5,FULL_TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-34E3E0C34B,LOC-16A9BDE164,Uttar Pradesh,Kheri,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Dadra And Nagar Haveli,1737,966.24,721,14,9,0.55,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-B9F549CBDE,LOC-16A9BDE164,Uttar Pradesh,Kheri,Delhi,Delhi,New Delhi,1563,890.76,1034,10,10,0.3,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-CE9C0E36DF,LOC-16A9BDE164,Uttar Pradesh,Kheri,Goa,Panaji,North Goa,1649,921.48,447,6,11,0.45,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-285C3370AA,LOC-16A9BDE164,Uttar Pradesh,Kheri,Gujarat,Ahmedabad,Ahmedabad,1475,846.0,760,11,12,0.2,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-2A39C4C9B7,LOC-16A9BDE164,Uttar Pradesh,Kheri,Haryana,Gurugram,Gurugram,1561,876.72,1073,7,13,0.35,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-EAECD7D251,LOC-16A9BDE164,Uttar Pradesh,Kheri,Himachal Pradesh,Shimla,Shimla,1387,772.24,486,12,14,0.5,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-12A687A18A,LOC-16A9BDE164,Uttar Pradesh,Kheri,Jammu and Kashmir,Jammu,Jammu,1473,831.96,799,8,15,0.25,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-28C2F3004F,LOC-16A9BDE164,Uttar Pradesh,Kheri,Jharkhand,Ranchi,Ranchi,1299,727.48,1112,13,16,0.4,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-59B9785FB2,LOC-16A9BDE164,Uttar Pradesh,Kheri,Karnataka,Bengaluru,Bengaluru Urban,1385,787.2,525,9,17,0.55,4,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-BD11CB9654,LOC-16A9BDE164,Uttar Pradesh,Kheri,Kerala,Kochi,Ernakulam,1211,682.72,838,14,18,0.3,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-AFAA66025C,LOC-16A9BDE164,Uttar Pradesh,Kheri,Ladakh,Leh,Leh Ladakh,1297,742.44,1151,10,19,0.45,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
BLN-976BAF19BB,LOC-16A9BDE164,Uttar Pradesh,Kheri,Lakshadweep,Kavaratti,Lakshadweep District,1123,637.96,564,6,20,0.2,3,TRUCK,INTER_STATE,BULK_RFQ_AND_MARKETPLACE,2026-09-20,SYNTHETIC_DEMO
